Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Terrestrial,Marine,Freshwater,Aerial,Life.Habit.Method,Life.Habit.Source,Mass.g,Mass.Method,Mass.Source,Mass.Comparison,Mass.Comparison.Source,Island.Endemicity,IUCN.Status.1.2,Added.IUCN.Status.1.2,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Diet.Method,Diet.Source,log10fmr,se.fmr,log10density,se.dens
Chlorocebus_aethiops,Primates,Cercopithecidae,Chlorocebus,aethiops,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,3975,Reported,"Mittermeier RA, Rylands AB,  Wilson DE Handbook of the Mammals of the World - Volume 3 (2013)",NA,NA,Occurs on mainland,LC,No,60,20,20,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.2560604555555557,0.07873223610661827,1.1803140354374184,0.28121930712615684
Chlorocebus_cynosuros,Primates,Cercopithecidae,Chlorocebus,cynosuros,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,3975,Reported,"Mittermeier RA, Rylands AB,  Wilson DE Handbook of the Mammals of the World - Volume 3 (2013)",NA,NA,Occurs on mainland,LC,No,70,20,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.2561558666666666,0.07948712956196535,1.1838770998290375,0.27662685328550524
Chlorocebus_djamdjamensis,Primates,Cercopithecidae,Chlorocebus,djamdjamensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,3975,Reported,"Mittermeier RA, Rylands AB,  Wilson DE Handbook of the Mammals of the World - Volume 3 (2013)",NA,NA,Occurs on mainland,VU,No,90,0,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.2554827222222222,0.07868638670257028,1.1826694603673065,0.2802979110505622
Chlorocebus_pygerythrus,Primates,Cercopithecidae,Chlorocebus,pygerythrus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,3975,Reported,"Mittermeier RA, Rylands AB,  Wilson DE Handbook of the Mammals of the World - Volume 3 (2013)",NA,NA,Occurs on mainland,LC,No,80,0,20,Transformed 000 Species,"Gainsbury, A. M., et al. 2018. An updated global data set for diet preferences in terrestrial mammals: testing the validity of extrapolation. Mammal Review, 1-8.",3.2555374666666665,0.078880091626535,1.179485527757049,0.28006947188019043
Chlorocebus_sabaeus,Primates,Cercopithecidae,Chlorocebus,sabaeus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,3975,Reported,"Mittermeier RA, Rylands AB,  Wilson DE Handbook of the Mammals of the World - Volume 3 (2013)",NA,NA,Occurs on mainland,LC,No,60,20,20,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.2552834111111113,0.07858977211201038,1.1816071181755403,0.2791752438923691
Chlorocebus_tantalus,Primates,Cercopithecidae,Chlorocebus,tantalus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,4650,Reported,"Mittermeier RA, Rylands AB,  Wilson DE Handbook of the Mammals of the World - Volume 3 (2013)",NA,NA,Occurs on mainland,LC,No,80,0,20,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.3027803444444443,0.07873224111486503,1.1464371330465055,0.28338448434331154
Chlorotalpa_duthieae,Afrosoricida,Chrysochloridae,Chlorotalpa,duthieae,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,45.6,Reported,Global Ecology and Biogeography 18 :19-29 (2009),NA,NA,Occurs on mainland,VU,No,0,0,100,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.6101506555555556,0.08684469056655861,2.7953778784401484,0.3416373090762264
Chlorotalpa_sclateri,Afrosoricida,Chrysochloridae,Chlorotalpa,sclateri,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,39.1,Reported,Global Ecology and Biogeography 18 :19-29 (2009),NA,NA,Occurs on mainland,LC,No,0,0,100,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.5641333777777775,0.08684620343289258,2.8266883059650656,0.34078068968302305
Chodsigoa_caovansunga,Eulipotyphla,Soricidae,Chodsigoa,caovansunga,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,6,Assumed isometric based on head-body length,Francis CM. A Guide to the Mammals of Southeast Asia (2008),Chodsigoa_parca,Francis CM. A Guide to the Mammals of Southeast Asia (2008),Occurs on mainland,DD,No,-0,31,69,Imputed 000 Species,PHYLACINE 1.2.1,1.5587428666666667,0.11152678018442144,2.856958720496812,0.44039198438475224
Chodsigoa_hypsibia,Eulipotyphla,Soricidae,Chodsigoa,hypsibia,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,15.2,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,-0,31,69,Imputed 000 Species,PHYLACINE 1.2.1,1.8376478777777776,0.11197945849256354,2.6579271274980876,0.4388113462174719
Chodsigoa_lamula,Eulipotyphla,Soricidae,Chodsigoa,lamula,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,7.8,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,-0,31,69,Imputed 000 Species,PHYLACINE 1.2.1,1.6371464444444443,0.11209796383308752,2.803126538669271,0.4375151734164488
Chodsigoa_parca,Eulipotyphla,Soricidae,Chodsigoa,parca,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,11.1,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,-0,31,69,Imputed 000 Species,PHYLACINE 1.2.1,1.742964588888889,0.11130148380001996,2.723849651320404,0.4436859309763577
Chodsigoa_parva,Eulipotyphla,Soricidae,Chodsigoa,parva,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,3.5,Assumed isometric based on head-body length,Mammal Study 28: 31-46 (2003),Chodsigoa_lamula,Mammal Study 28: 31-46 (2003),Occurs on mainland,DD,No,-0,30,70,Imputed 000 Species,PHYLACINE 1.2.1,1.396938611111111,0.11246962405169832,2.975335383235545,0.43858073567679706
Chodsigoa_salenskii,Eulipotyphla,Soricidae,Chodsigoa,salenskii,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,5.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,DD,No,0,30,70,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.5323459777777777,0.11224404393987808,2.877526132290916,0.44024065433993936
Chodsigoa_smithii,Eulipotyphla,Soricidae,Chodsigoa,smithii,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,14.4,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,NT,No,-0,31,69,Imputed 000 Species,PHYLACINE 1.2.1,1.8211327666666663,0.11205329251321695,2.6716512412878894,0.4385444821515424
Chodsigoa_sodalis,Eulipotyphla,Soricidae,Chodsigoa,sodalis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,4.9,Reported,"Smith AT, Xie Y, Hoffmann RS, Lunde D, MacKinnon J, Wilson DE, Wozencraft WD. A Guide to the Mammals of China (2008)",NA,NA,Occurs on large land bridge islands,DD,No,-0,31,69,Imputed 000 Species,PHYLACINE 1.2.1,1.4973183888888888,0.11101505808260624,2.9082991517628143,0.4412493470153613
Choeropsis_liberiensis,Cetartiodactyla,Hippopotamidae,Choeropsis,liberiensis,1,0,1,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,235001.2,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,EN,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",4.626341377777778,0.1724686768583446,0.683448507214461,0.4953426299142985
Choloepus_didactylus,Pilosa,Megalonychidae,Choloepus,didactylus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,5160,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.901172322222222,0.06896385725635425,1.8344300097382111,0.3340258736445547
Choloepus_hoffmanni,Pilosa,Megalonychidae,Choloepus,hoffmanni,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,4750,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.8773833888888887,0.03197170884253278,1.891543222522946,0.33194032268857054
Chrotogale_owstoni,Carnivora,Viverridae,Chrotogale,owstoni,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,3250,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,EN,No,20,10,70,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.0613677444444445,0.11346657706142284,0.05123822485253417,0.492362340298432
Chrotomys_gonzalesi,Rodentia,Muridae,Chrotomys,gonzalesi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,140.2,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs only on isolated islands,NT,No,70,0,30,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.253846066666666,0.09043604985468603,2.5610148945925872,0.3285239816409571
Chrotomys_mindorensis,Rodentia,Muridae,Chrotomys,mindorensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,179,Reported,Journal of Mammalogy 86: 415-428,NA,NA,Occurs only on isolated islands,NT,No,70,0,30,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.3267147555555554,0.09077009917084523,2.5069101887099405,0.3299538398498189
Chrotomys_sibuyanensis,Rodentia,Muridae,Chrotomys,sibuyanensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,104,Reported,Journal of Mammalogy 86: 415-428,NA,NA,Occurs only on isolated islands,DD,No,80,0,20,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.163483322222222,0.09106507528782964,2.628390788053704,0.3275159124267808
Chrotomys_silaceus,Rodentia,Muridae,Chrotomys,silaceus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,84.1,Reported,Journal of Mammalogy 86: 415-428,NA,NA,Occurs only on isolated islands,LC,No,0,0,100,Transformed 000 Species,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.1009893666666666,0.09133161942254192,2.6737335642840874,0.3291832668721296
Chrotomys_whiteheadi,Rodentia,Muridae,Chrotomys,whiteheadi,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,140.7,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs only on isolated islands,LC,No,70,0,30,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.2539036333333335,0.09090700065571176,2.561330550409846,0.32243280869140173
Chrysochloris_asiatica,Afrosoricida,Chrysochloridae,Chrysochloris,asiatica,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,49,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,0,0,100,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.7005262666666667,0.078972674144514865,2.8197282007903053,0.30578919074568633
Chrysochloris_stuhlmanni,Afrosoricida,Chrysochloridae,Chrysochloris,stuhlmanni,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,39.8,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,0,0,100,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.5922395777777778,0.09008713385389204,2.851879565207166,0.30620668781952753
Chrysochloris_visagiei,Afrosoricida,Chrysochloridae,Chrysochloris,visagiei,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,30,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,DD,No,0,0,100,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.5219370666666667,0.08830696334336327,2.9075847215531216,0.3166103974859937
Chrysocyon_brachyurus,Carnivora,Canidae,Chrysocyon,brachyurus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,23249.8,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,NT,No,20,70,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.866371722222222,0.08114418150667774,-0.3751030807593962,0.32246512980072095
Chrysospalax_trevelyani,Afrosoricida,Chrysochloridae,Chrysospalax,trevelyani,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,426.5,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,EN,No,0,0,100,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.266053011111111,0.08855850247577061,2.415126558811903,0.3104034937902895
Chrysospalax_villosus,Afrosoricida,Chrysochloridae,Chrysospalax,villosus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,119.9,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,VU,No,0,0,100,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8849366,0.08681367177119204,2.6479851901330296,0.3216512844776876
Civettictis_civetta,Carnivora,Viverridae,Civettictis,civetta,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,12000,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,40,50,10,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.4876812444444445,0.11761853491209864,-0.25005061318918925,0.4630383953314247
Clyomys_laticeps,Rodentia,Echimyidae,Clyomys,laticeps,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,201,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Estimated Expert Species,"Wilson, D. E., et al., editors. 2016. Handbook of the Mammals of the World: 6. Lagomorphs and Rodents I. First edition. Lynx Edicions, Barcelona.",2.3416845555555557,0.11212422229852838,2.620370195799421,0.4301534401632411
Coccymys_albidens,Rodentia,Muridae,Coccymys,albidens,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,34.9,Assumed isometric based on skull size,Bulletin of the American Museum of Natural History 329: 1-139 (2009),Akodon_azarae,Bulletin of the American Museum of Natural History 329: 1-139 (2009),Occurs on large land bridge islands,DD,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.8226203666666667,0.08225177687482169,2.866893699009434,0.33977246464921623
Coccymys_ruemmleri,Rodentia,Muridae,Coccymys,ruemmleri,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,29.7,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on large land bridge islands,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",1.7742679444444445,0.08256240206467867,2.898181806876944,0.33954649554469246
Coelodonta_antiquitatis,Perissodactyla,Rhinocerotidae,Coelodonta,antiquitatis,1,0,0,0,Imputed,PHYLACINE 1.2.1,2692552,Reported,Zona arqueológica 4: 464-479 (2004),NA,NA,Occurs on mainland,EP,Yes,100,0,0,Estimated Isotopes Species,"Tiunov, A. V., and I. V. Kirillova. 2010. Stable isotope (13C/12C and 15N/14N) composition of the woolly rhinoceros Coelodonta antiquitatis horn suggests seasonal changes in the diet. Rapid Communications in Mass Spectrometry 24:3146-3150.",5.300444055555555,0.1862357523610657,-0.4163326528346488,0.4557489904136875
Coendou_baturitensis,Rodentia,Erethizontidae,Coendou,baturitensis,1,0,0,0,Imputed,PHYLACINE 1.2.1,4193.7,Imputed,PHYLACINE 1.2.1,NA,NA,Occurs on mainland,DD,No,100,-0,-0,Imputed 000 Species,PHYLACINE 1.2.1,3.2347193555555553,0.07966316414056758,1.222712929171403,0.282904228469381
Coendou_bicolor,Rodentia,Erethizontidae,Coendou,bicolor,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,4050,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.2255298444444445,0.08055054379696998,1.2164250169933084,0.28159180132728334
Coendou_ichillus,Rodentia,Erethizontidae,Coendou,ichillus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,596.9,Reported,American Museum Novitates 3351: 1-36 (2001),NA,NA,Occurs on mainland,DD,No,100,0,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.668049022222222,0.09469532650456608,1.6469966762159318,0.35230005949744847
Coendou_insidiosus,Rodentia,Erethizontidae,Coendou,insidiosus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,1000,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.824174711111111,0.09372751980087866,1.5237134655058422,0.31306101503486344
Coendou_melanurus,Rodentia,Erethizontidae,Coendou,melanurus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,2050,Reported,American Museum Novitates 3351: 1-36 (2001),NA,NA,Occurs on mainland,LC,No,80,0,20,Transformed 000 Species,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",3.039861288888889,0.09538843281036806,1.3827569002276117,0.3523394169862576
Coendou_mexicanus,Rodentia,Erethizontidae,Coendou,mexicanus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,2000,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.024750611111111,0.09010774365669492,1.3873129890054383,0.3335361798247084
Coendou_nycthemera,Rodentia,Erethizontidae,Coendou,nycthemera,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,3000,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,DD,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.152797111111111,0.09435146071001822,1.2914390828634477,0.3436798903051092
Coendou_prehensilis,Rodentia,Erethizontidae,Coendou,prehensilis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,4400,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.248557088888889,0.07887996361306666,1.2140564470166966,0.2819206504107948
Coendou_pruinosus,Rodentia,Erethizontidae,Coendou,pruinosus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,1230.6,Assumed isometric based on head-body length,American Museum Novitates 3351: 1-36 (2001),Coendou_roosmalenorum,American Museum Novitates 3351: 1-36 (2001),Occurs on mainland,LC,No,100,0,0,Transformed 000 Species,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.8867109555555555,0.09483208302852043,1.4911792828859711,0.35274873505267856
Coendou_quichua,Rodentia,Erethizontidae,Coendou,quichua,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,2133.1,Assumed isometric based on head-body length,American Museum Novitates 3720 :1-36 (2011),Coendou_bicolor,American Museum Novitates 3720 :1-36 (2011),Occurs on mainland,DD,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.0444688444444443,0.08999219231482736,1.3782522539627329,0.33314071304402754
Coendou_roosmalenorum,Rodentia,Erethizontidae,Coendou,roosmalenorum,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,700,Reported,American Museum Novitates 3351: 1-36 (2001),NA,NA,Occurs on mainland,DD,No,100,0,0,Transformed 000 Genus,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930.",2.713724988888889,0.09311966555764711,1.6140328269597946,0.3444093441683312
Coendou_rufescens,Rodentia,Erethizontidae,Coendou,rufescens,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,831.8,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,99,-0,1,Imputed 000 Species,PHYLACINE 1.2.1,2.7626030444444445,0.09053948887740051,1.583316369622432,0.33260707938407186
Coendou_spinosus,Rodentia,Erethizontidae,Coendou,spinosus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,750.8,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.737669266666667,0.09398365705858658,1.5867748683618048,0.3198194199979341
Coendou_vestitus,Rodentia,Erethizontidae,Coendou,vestitus,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,736,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",NA,NA,Occurs on mainland,DD,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",2.732023688888889,0.09534356004819364,1.602537544207327,0.347097530322839
Colobus_angolensis,Primates,Cercopithecidae,Colobus,angolensis,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,14462.2,Reported,Global Ecology and Biogeography 18 :19-29 (2009),NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.663425533333333,0.08423480044497708,1.384589548088563,0.2655164330174443
Colobus_guereza,Primates,Cercopithecidae,Colobus,guereza,1,0,0,0,Reported,IUCN. 2016. IUCN red list of threatened species. Version 2016-3.,16498,Reported,Global Ecology and Biogeography 18 :19-29 (2009),NA,NA,Occurs on mainland,LC,No,100,0,0,Reported 000 Species,"Wilman, H., et al. 2014. EltonTraits 1.0: species-level foraging attributes of the world's birds and mammals. Ecology 95:2027.",3.703089044444445,0.07786295260775038,1.3996771079526271,0.2437761693362645
